ICD10-L08;    Sonstige lokale Infektionen d. Haut u.d. Unterhaut;3712;3749;3901;3889;4092;4175;3888;3834;2978;3108
ICD10-L10-L14;  Bullöse Dermatosen;4849;5287;5859;5909;5907;5934;6265;6420;5614;6096
ICD10-L10;    Pemphiguskrankheiten;1056;1154;1220;1334;1352;1353;1259;1180;1032;1135
ICD10-L11;    Sonstige akantholytische Dermatosen;57;77;69;83;74;87;80;83;62;99
ICD10-L12;    Pemphigoidkrankheiten;3445;3732;4209;4099;4108;4162;4548;4811;4252;4642
ICD10-L13;    Sonstige bullöse Dermatosen;291;324;361;393;373;332;378;346;268;220
ICD10-L14;    Bullöse Dermatosen bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-L20-L30;  Dermatitis und Ekzem;35546;38029;39063;38433;40345;41489;39431;39255;28871;27038
ICD10-L20;    Atopisches (endogenes) Ekzem;11087;11472;12329;12108;12754;12243;11421;10993;8747;8872
ICD10-L21;    Seborrhoisches Ekzem;255;297;253;257;274;256;210;242;171;144
ICD10-L22;    Windeldermatitis;268;282;257;180;237;189;178;124;145;143
ICD10-L23;    Allergische Kontaktdermatitis;3533;3734;3721;3593;3612;3661;3250;3080;2208;1902
ICD10-L24;    Toxische Kontaktdermatitis;560;615;601;569;593;524;535;554;424;417
ICD10-L25;    Nicht näher bezeichnete Kontaktdermatitis;374;392;435;382;334;365;338;316;267;188
ICD10-L26;    Exfoliative Dermatitis;13;18;26;23;18;18;21;17;8;12
ICD10-L27;    Dermatitis d.oral,enteral o.parenteral aufgen.Sub.;6598;7003;6834;6499;6765;6984;6350;6403;4522;4153
ICD10-L28;    Lichen simplex chronicus und Prurigo;2595;2754;2879;2781;2942;3039;3172;3298;2481;2439
ICD10-L29;    Pruritus;914;1136;1112;1151;1125;1300;1285;1201;913;880
ICD10-L30;    Sonstige Dermatitis;9349;10326;10616;10890;11691;12910;12671;13027;8985;7888
ICD10-L40-L45;  Papulosquamöse Hautkrankheiten;20055;20588;21275;21329;21596;21503;21182;21198;15679;15186
ICD10-L40;    Psoriasis;18156;18684;19245;19384;19611;19486;19291;19202;14121;13672
ICD10-L41;    Parapsoriasis;355;326;346;347;331;324;312;306;230;194
ICD10-L42;    Pityriasis rosea;48;59;48;64;44;64;46;59;49;38
ICD10-L43;    Lichen ruber planus;1184;1207;1310;1214;1315;1349;1247;1344;1055;1043
ICD10-L44;    Sonstige papulosquamöse Hautkrankheiten;312;312;326;320;295;280;286;287;224;239
ICD10-L45;    Papulosquamöse Hautkrankheiten bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-L50-L54;  Urtikaria und Erythem;13528;14102;14325;13463;13678;13646;13601;12912;9250;8547
ICD10-L50;    Urtikaria;10066;10873;10889;10156;10303;10483;10315;10009;7035;6451
ICD10-L51;    Erythema exsudativum multiforme;1513;1395;1494;1389;1490;1303;1291;1192;958;928
ICD10-L52;    Erythema nodosum;1079;957;1042;1104;1017;972;967;941;676;582
ICD10-L53;    Sonstige erythematöse Krankheiten;870;877;900;814;868;888;1028;770;581;586
ICD10-L54;    Erythem bei ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-L55-L59;  Kh.d. Haut u.d. Unterhaut durch Strahleneinwirkung;3492;3509;3463;3480;3611;3534;3590;3771;2973;2744
ICD10-L55;    Dermatitis solaris acuta;226;191;160;198;200;172;158;138;100;114
ICD10-L56;    Sonst. akute Hautveränderungen durch UV-Strahlen;464;513;446;509;457;431;386;375;287;303
ICD10-L57;    Hautveränderung durch nichtionisiernde Strahlen;2398;2407;2490;2389;2559;2531;2721;2941;2319;2075
ICD10-L58;    Radiodermatitis;229;229;221;218;236;237;182;180;138;132
ICD10-L59;    Sonst. Kh. d. Haut u.d. Unterhaut (Strahleneinw.);175;169;146;166;159;163;143;137;129;120
ICD10-L60-L75;  Krankheiten der Hautanhangsgebilde;21497;22673;23281;23450;23794;24374;24209;23988;19086;18461
ICD10-L60;    Krankheiten der Nägel;1676;1707;1837;1670;1708;1636;1402;1335;1016;1124
ICD10-L62;    Krankheiten der Nägel bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-L63;    Alopecia areata;301;344;361;448;458;527;431;510;313;322
ICD10-L64;    Alopecia androgenetica;3;11;37;48;44;42;2;1;3;1
ICD10-L65;    Sonstiger Haarausfall ohne Narbenbildung;26;20;28;29;40;27;18;25;18;15
ICD10-L66;    Narbige Alopezie (Haarausfall mit Narbenbildung);244;264;254;282;245;252;256;242;186;136
ICD10-L67;    Anomalien der Haarfarbe und des Haarschaftes;-;1;2;3;-;1;1;1;3;-
ICD10-L68;    Hypertrichose;26;32;21;13;13;7;11;14;7;10
ICD10-L70;    Akne;315;349;343;285;250;276;229;256;190;188
ICD10-L71;    Rosazea;864;889;962;985;882;899;858;858;587;522
ICD10-L72;    Follikuläre Zysten der Haut und der Unterhaut;9924;10862;11306;11414;12070;12670;13355;13443;10748;10345
ICD10-L73;    Sonstige Krankheiten der Haarfollikel;5794;5901;5950;6188;6195;6845;6786;6546;5521;5350
ICD10-L74;    Krankheiten der ekkrinen Schweißdrüsen;2290;2256;2155;2048;1854;1164;833;731;470;422
ICD10-L75;    Krankheiten der apokrinen Schweißdrüsen;34;37;25;37;35;28;27;26;24;26
ICD10-L80-L99;  Sonstige Krankheiten der Haut und der Unterhaut;44672;44269;45302;45207;44950;45602;46615;47338;40203;41836
ICD10-L80;    Vitiligo;68;51;33;18;36;27;37;36;33;24
ICD10-L81;    Sonstige Störungen der Hautpigmentierung;226;188;215;214;204;192;227;194;176;187
ICD10-L82;    Seborrhoische Keratose;477;465;573;521;614;551;571;639;513;530
ICD10-L83;    Acanthosis nigricans;21;31;18;24;25;22;25;26;29;15
ICD10-L84;    Hühneraugen und Horn- (Haut-) Schwielen;261;232;231;205;189;177;139;171;130;129
ICD10-L85;    Sonstige Epidermisverdickung;557;526;539;505;532;537;581;482;366;386
ICD10-L86;    Keratom bei ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-L87;    Störungen der transepidermalen Elimination;138;152;178;169;201;217;217;218;201;171
ICD10-L88;    Pyoderma gangraenosum;1225;1400;1439;1512;1738;1618;1632;1642;1552;1759
ICD10-L89;    Dekubitalgeschwür;13275;13806;13997;14815;14500;15003;15600;14708;12781;13074
ICD10-L90;    Atrophische Hautkrankheiten;5996;5784;5841;5374;5683;5359;4925;5074;3805;3696
ICD10-L91;    Hypertrophe Hautkrankheiten;1504;1534;1563;1455;1554;1516;1425;1526;1212;1180
ICD10-L92;    Granulomatöse Kh. der Haut und der Unterhaut;1896;1909;1978;1859;1935;1878;1831;1923;1576;1431
ICD10-L93;    Lupus erythematodes;1055;1234;1219;1297;1263;1258;1216;1127;933;952
ICD10-L94;    Sonstige lokalisierte Krankheiten des Bindegewebes;1317;1299;1376;1357;1410;1343;1305;1353;998;1083
ICD10-L95;    Vaskulitis, auf die Haut begrenzt;735;894;824;814;881;867;856;1070;770;765
ICD10-L97;    Ulcus cruris, anderenorts nicht klassifiziert;10397;9275;9730;9485;7599;7033;7172;7147;5932;5886
ICD10-L98;    Sonst. Kh. d. Haut u.d. Unterhaut, ao.n.klass.;5524;5489;5548;5583;6586;8004;8856;10002;9196;10568
ICD10-L99;    Sonst. Kh. d. Haut u.d. Unterhaut bei ao.klass.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M00-M99;Krankh. d. Muskel-Skelett-Systems u.d.Bindegewebes;1768145;1751126;1813131;1792631;1801047;1759396;1712903;1719786;1435090;1404295
ICD10-M00-M03;  Infektiöse Arthropathien;12648;13061;13339;13522;14069;14099;14548;17846;18157;18877
ICD10-M00;    Eitrige Arthritis;10001;10406;10731;11046;11777;11732;12315;15587;16502;17337
ICD10-M01;    Dir.Gelenkinfektionen.b.ao.kl.infekt.u.paras.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M02;    Reaktive Arthritiden;2647;2655;2608;2476;2292;2367;2233;2259;1655;1540
ICD10-M03;    Postinfekt. u. reaktive Arthritiden b.ao.klass.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M05-M14;  Entzündliche Polyarthropathien;57897;58913;60602;60311;60465;59269;57962;56619;44420;43332
ICD10-M05;    Seropositive chronische Polyarthritis;15516;15168;15706;15962;16067;15876;15675;15589;12170;11874
ICD10-M06;    Sonstige chronische Polyarthritis;15482;15848;16243;16525;16688;16262;16014;15701;12083;12286
ICD10-M07;    Arthritis psoriatica/Arthritiden b. gastroint. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M08;    Juvenile Arthritis;7183;6927;6751;6536;6491;6409;5824;5161;3931;3634
ICD10-M09;    Juvenile Arthritis bei ao. klass. Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-M10;    Gicht;8655;9455;10351;10268;10473;10635;10600;10551;8505;8155
ICD10-M11;    Sonstige Kristall-Arthropathien;854;839;873;898;939;988;1023;1014;847;852
ICD10-M12;    Sonstige näher bezeichnete Arthropathien;2071;1883;2119;2028;2209;2048;2028;2047;1625;1692
ICD10-M13;    Sonstige Arthritis;8136;8793;8559;8094;7598;7051;6798;6556;5259;4839
ICD10-M14;    Arthropathien bei sonstigen ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M15-M19;  Arthrose;414208;393713;409050;416008;419089;419906;418272;425763;376538;375321
ICD10-M15;    Polyarthrose;4437;4469;4656;4910;4901;4817;4595;4963;3200;3165
ICD10-M16;    Koxarthrose (Arthrose des Hüftgelenkes);161276;157830;167500;172070;177579;178325;178329;181034;162762;166155
ICD10-M17;    Gonarthrose (Arthrose des Kniegelenkes);196528;181302;185399;188222;186494;186773;185439;189585;167267;164536
ICD10-M18;    Rhizarthrose (Arthrose des Daumensattelgelenkes);10252;9726;9897;9650;9566;9423;8866;9166;7838;7650
ICD10-M19;    Sonstige Arthrose;41715;40386;41598;41156;40549;40568;41043;41015;35471;33815
ICD10-M20-M25;  Sonstige Gelenkkrankheiten;250449;243636;244528;237106;235898;226749;221210;218826;178527;167503
ICD10-M20;    Erworbene Deformitäten der Finger und Zehen;59300;57854;57542;57154;56238;53008;51398;51164;40073;33387
ICD10-M21;    Sonstige erworbene Deformitäten der Extremitäten;14891;14938;16112;16867;18252;19580;20502;21544;19476;19784
ICD10-M22;    Krankheiten der Patella;12594;12167;11887;11786;11024;10962;10645;11010;9604;9697
ICD10-M23;    Binnenschädigung des Kniegelenkes;108252;100478;97990;90264;86965;79109;74561;71777;57055;50431
ICD10-M24;    Sonstige näher bezeichnete Gelenkschädigungen;20390;21450;21946;22097;22753;23395;23750;22639;20757;21165
ICD10-M25;    Sonstige Gelenkkrankheiten,andernorts nicht klass.;35022;36749;39051;38938;40666;40695;40354;40692;31562;33039
ICD10-M30-M36;  Systemkrankheiten des Bindegewebes;42193;42714;44918;44263;44467;45051;44785;46483;40051;40556
ICD10-M30;    Panarteriitis nodosa und verwandte Zustände;1796;1733;1765;1732;1680;1654;1564;1583;1455;1367
ICD10-M31;    Sonstige nekrotisierende Vaskulopathien;12485;12658;13366;13178;13357;13549;13913;14707;12730;12844
ICD10-M32;    Systemischer Lupus erythematodes;4952;4796;4981;4823;4578;4535;4572;4497;3842;3692
ICD10-M33;    Dermatomyositis-Polymyositis;2585;2862;2997;2853;2873;3132;2946;2901;2641;2960
ICD10-M34;    Systemische Sklerose;6624;6733;7255;7492;7464;7764;7920;8076;6933;7150
ICD10-M35;    Sonst. Kh. mit Systembeteiligung des Bindegewebes;13751;13932;14554;14185;14515;14417;13870;14719;12450;12543
ICD10-M36;    Systemkrankheiten d. Bindegewebes bei ao.klass.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M40-M43;  Deformitäten der Wirbelsäule und des Rückens;48984;49004;50951;50894;45863;43315;38455;39612;30167;30507
ICD10-M40;    Kyphose und Lordose;1518;1443;1234;1341;1324;1329;1295;1319;1156;813
ICD10-M41;    Skoliose;5774;5715;5721;5641;5648;5411;5172;5259;4267;4421
ICD10-M42;    Osteochondrose der Wirbelsäule;26796;26869;28222;27824;22871;20932;17178;18053;11810;13103
ICD10-M43;    Sonst. Deformitäten der Wirbelsäule u. des Rückens;14896;14977;15774;16088;16020;15643;14810;14981;12934;12170
ICD10-M45-M49;  Spondylopathien;160857;154063;162868;160900;165385;164758;167502;169765;148267;146460
ICD10-M45;    Spondylitis ankylosans;3564;3375;3893;3967;4055;4191;4072;4016;3105;3223
ICD10-M46;    Sonstige entzündliche Spondylopathien;10298;10592;10908;10768;11608;11992;11916;11980;11165;10733
ICD10-M47;    Spondylose;47989;44450;46848;43733;42232;39795;37824;37002;27463;27310
ICD10-M48;    Sonstige Spondylopathien;99006;95646;101219;102432;107490;108780;113690;116767;106534;105194
ICD10-M49;    Spondylopathien b. ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-M50-M54;  Sonst. Krankheiten der Wirbelsäule und des Rückens;400936;417036;442550;429223;434502;412863;392220;387894;297825;286915
ICD10-M50;    Zervikale Bandscheibenschäden;29351;28561;29894;29654;29638;27726;27649;27300;23842;22731
ICD10-M51;    Sonstige Bandscheibenschäden;156234;154582;156893;150416;146850;141935;136157;134648;114224;111354
ICD10-M53;    Sonst. Kh. d. Wirbelsäule u.d. Rückens,ao.n.klass.;24092;29101;32122;32264;32380;29870;25525;26975;18234;15862
ICD10-M54;    Rückenschmerzen;191259;204792;223641;216889;225634;213332;202889;198971;141525;136968
ICD10-M60-M63;  Krankheiten der Muskeln;16129;15831;15792;16600;17417;17007;17516;17370;14489;14471
ICD10-M60;    Myositis;3357;3468;3388;3643;3994;3651;3862;3737;3647;3546
ICD10-M61;    Kalzifikation und Ossifikation von Muskeln;863;743;723;711;746;687;573;632;494;465
ICD10-M62;    Sonstige Muskelkrankheiten;11909;11620;11681;12246;12677;12669;13081;13001;10348;10460
ICD10-M63;    Muskelkrankheiten bei anderenorts klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M65-M68;  Krankheiten der Synovialis und der Sehnen;28659;28398;29226;27839;27824;26703;25413;25833;21335;20342
ICD10-M65;    Synovitis und Tenosynovitis;13296;13051;13651;13392;13599;12966;12324;13082;10693;10311
ICD10-M66;    Spontanruptur der Synovialis und von Sehnen;5516;5368;5403;4740;4832;4590;4442;4362;3843;3761
ICD10-M67;    Sonstige Krankheiten der Synovialis und der Sehnen;9847;9979;10172;9707;9393;9147;8647;8389;6799;6270
ICD10-M68;    Kh. d. Synovialis u.d. Sehnen bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M70-M79;  Sonstige Krankheiten des Weichteilgewebes;204610;203050;206536;203658;202924;198896;188620;187803;156863;152406
ICD10-M70;    Kh. d. Weichteilgewebes im Zusammenh. m. Belastung;16017;15325;16557;15547;16153;15235;15316;15182;12218;11617
ICD10-M71;    Sonstige Bursopathien;5641;5994;5222;4876;4925;4580;4461;4431;3991;3785
ICD10-M72;    Fibromatosen;14955;15016;14754;14590;14543;13975;13938;13900;11469;10037
ICD10-M73;    Kh. d. Weichteilgewebes bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-M75;    Schulterläsionen;117295;113830;112757;112215;110131;108980;100528;99949;88387;86104
ICD10-M76;    Enthesopathien d. unteren Extremität (ohne Fuß);3102;3001;3147;3091;3134;2978;2826;3003;2414;2336
ICD10-M77;    Sonstige Enthesopathien;9699;9197;9117;8826;8684;8810;8385;8333;6962;6440
ICD10-M79;    Sonstige Kh. des Weichteilgewebes, ao. n. klass.;37901;40687;44982;44513;45354;44338;43166;43005;31422;32087
ICD10-M80-M85;  Veränderungen der Knochendichte und -struktur;59716;61423;63259;62358;64296;63701;62258;64164;54983;55576
ICD10-M80;    Osteoporose mit pathologischer Fraktur;31010;33027;34743;34171;35205;35330;34662;35994;30343;31897
ICD10-M81;    Osteoporose ohne pathologische Fraktur;2523;2421;2269;2088;2002;1664;1519;1309;987;898
ICD10-M82;    Osteoporose bei ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-M83;    Osteomalazie im Erwachsenenalter;127;114;84;87;108;71;51;48;36;52
ICD10-M84;    Veränderungen der Knochenkontinuität;22969;22754;22892;22722;23732;23476;22845;23684;20811;20107
ICD10-M85;    Sonst. Veränderungen d. Knochendichte u. -struktur;3087;3107;3271;3290;3249;3160;3181;3129;2806;2622
ICD10-M86-M90;  Sonstige Osteopathien;31858;32052;31934;31688;32534;31845;31018;29127;26204;24564
ICD10-M86;    Osteomyelitis;12428;12699;12955;13263;13976;13797;13686;13940;12705;11952
ICD10-M87;    Knochennekrose;12122;11919;11636;11157;11404;11105;10953;10789;10106;9600
ICD10-M88;    Osteodystrophia deformans (Paget-Krankheit);146;131;158;134;138;105;96;113;62;67
ICD10-M89;    Sonstige Knochenkrankheiten;7162;7303;7185;7134;7016;6838;6283;4285;3331;2945
ICD10-M90;    Osteopathien bei ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-M91-M94;  Chondropathien;20512;19800;19823;19954;18913;18434;17108;17327;15040;15202
ICD10-M91;    Juvenile Osteochondrose der Hüfte und des Beckens;754;727;738;668;691;625;575;517;454;403
ICD10-M92;    Sonstige juvenile Osteochondrosen;852;1009;930;843;783;651;604;653;472;411
ICD10-M93;    Sonstige Osteochondropathien;7737;7274;7389;7683;7622;7331;6809;6807;5845;5614
ICD10-M94;    Sonstige Knorpelkrankheiten;11169;10790;10766;10760;9817;9827;9120;9350;8269;8774
ICD10-M95-M99;  Sonst.Kh.d.Muskel-Skelett-Systems u.d.Bindegewebes;18489;18432;17755;18307;17401;16800;16016;15354;12224;12263
ICD10-M95;    Deformitäten d.Muskel-Skelett-Syst.u.d.Bindegeweb.;7242;7486;7465;7551;7479;7445;7114;6633;5363;5590
ICD10-M96;    Kh. d. Muskel-Skelett-Systems nach med. Maßnahmen;11205;10929;10274;10729;9868;9340;8881;8706;6845;6664
ICD10-M99;    Biomechanische Funktionsstörungen, ao.n.klass.;42;17;16;27;54;15;21;15;16;9
ICD10-N00-N99;Krankheiten des Urogenitalsystems;1022114;1021225;1044701;1041001;1062116;1061617;1079175;1095621;979773;966060
ICD10-N00-N08;  Glomeruläre Krankheiten;7928;8103;8129;8264;7605;8080;8033;8447;7287;7218
ICD10-N00;    Akutes nephritisches Syndrom;828;739;734;697;854;906;824;777;664;589
ICD10-N01;    Rapid-progressives nephritisches Syndrom;561;555;482;512;469;465;447;464;387;333
ICD10-N02;    Rezidivierende und persistierende Hämaturie;909;906;875;961;822;1139;1232;1493;1209;1186
ICD10-N03;    Chronisches nephritisches Syndrom;788;744;869;782;700;750;874;798;756;779
ICD10-N04;    Nephrotisches Syndrom;3710;3948;3939;4045;3603;3573;3431;3663;3254;3366
ICD10-N05;    Nicht näher bezeichnetes nephritisches Syndrom;958;1041;1073;1065;938;1031;1058;1083;912;850
ICD10-N06;    Isolierte Proteinurie m. Angabe morpholog. Veränd.;156;140;138;170;183;181;126;135;76;94
ICD10-N07;    Hereditäre Nephropathie, ao. nicht klassifizert;18;30;19;32;36;35;41;34;29;21
ICD10-N08;    Glomeruläre Krankheiten bei ao. klass. Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-N10-N16;  Tubulointerstitielle Nierenkrankheiten;150636;156245;165056;170141;180103;182036;191168;197136;189036;184266
ICD10-N10;    Akute tubulointerstitielle Nephritis;32842;35772;38490;37268;38041;35996;35521;36700;33425;31551
ICD10-N11;    Chronische tubulointerstitielle Nephritis;900;785;784;865;822;893;892;921;876;852
ICD10-N12;    Tubulointerstitielle Nephritis, n.akut o.chronisch;6028;4482;3761;3695;3994;5257;5440;5248;4609;4326
ICD10-N13;    Obstruktive Uropathie und Refluxuropathie;109507;113865;120592;126961;135745;138263;147587;152565;148319;145765
ICD10-N14;    Tubulointerstitielle u.tubuläre Kh.,durch Arzneim.;110;89;86;80;76;64;75;61;64;71
ICD10-N15;    Sonstige tubulointerstitielle Nierenkrankheiten;1249;1252;1343;1272;1425;1563;1653;1641;1743;1701
ICD10-N16;    Tubulointerstitielle Nierenkh. bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N17-N19;  Niereninsuffizienz;106126;109031;115115;118478;120293;117849;121519;121918;108274;106428
ICD10-N17;    Akutes Nierenversagen;59832;63107;67752;74086;75667;74314;77602;77719;69350;68270
ICD10-N18;    Chronische Nierenkrankheit;44120;43460;44739;42746;43082;42211;42637;43064;37993;37229
ICD10-N19;    Nicht näher bezeichnete Niereninsuffizienz;2174;2464;2624;1646;1544;1324;1280;1135;931;929
ICD10-N20-N23;  Urolithiasis;130583;127427;129502;129526;132216;133354;136975;133408;117116;111451
ICD10-N20;    Nieren- und Ureterstein;115231;112563;114388;115167;117828;119918;124075;120780;106611;101654
ICD10-N21;    Stein in den unteren Harnwegen;3971;4107;4279;4399;4738;4662;4960;5164;4835;5013
ICD10-N22;    Harnstein bei ao. klassifizierten Krankheiten;-;-;-;-;-;-;-;-;-;-
ICD10-N23;    Nicht näher bezeichnete Nierenkolik;11381;10757;10835;9960;9650;8774;7940;7464;5670;4784
ICD10-N25-N29;  Sonstige Krankheiten der Niere und des Ureters;6357;6406;6846;6598;6761;6735;6754;6748;6071;5962
ICD10-N25;    Kh. infolge Schädigung d. tubulären Nierenfunktion;737;683;721;703;765;789;695;699;512;543
ICD10-N26;    Schrumpfniere, nicht näher bezeichnet;477;500;500;466;507;448;435;417;384;382
ICD10-N27;    Kleine Niere unbekannter Ursache;21;18;12;18;16;17;18;30;22;12
ICD10-N28;    Sonst. Kh. der Niere und des Ureters, ao.n.klass.;5122;5205;5613;5411;5473;5481;5606;5602;5153;5025
ICD10-N29;    Sonst. Kh. Der Niere und des Ureters b.ao.kl.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N30-N39;  Sonstige Krankheiten des Harnsystems;222548;227033;232157;232339;238086;242156;245547;256557;237318;235802
ICD10-N30;    Zystitis;48526;48917;49227;48107;48354;46860;45111;46376;41697;39962
ICD10-N31;    Neuromuskuläre Dysfunktion d.Harnblase,ao.n.klass.;6807;6900;7297;7365;7881;7844;7516;7496;5226;5554
ICD10-N32;    Sonstige Krankheiten der Harnblase;16834;16995;17789;17824;17440;17339;17506;17973;15498;14808
ICD10-N33;    Krankheiten der Harnblase bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N34;    Urethritis und urethrales Syndrom;781;727;726;615;764;684;691;657;617;585
ICD10-N35;    Harnröhrenstriktur;13886;13720;13930;13289;13377;12886;12900;12499;10580;10247
ICD10-N36;    Sonstige Krankheiten der Harnröhre;3632;3765;3918;3962;3883;3916;3863;3832;3279;3057
ICD10-N37;    Krankheiten der Harnröhre bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N39;    Sonstige Krankheiten des Harnsystems;132082;136009;139270;141177;146387;152627;157960;167724;160421;161589
ICD10-N40-N51;  Krankheiten der männlichen Genitalorgane;125394;122847;123452;123065;125639;126931;127710;133220;113772;113611
ICD10-N40;    Prostatahyperplasie;61675;58971;57947;58397;59873;60813;61802;65087;55860;57538
ICD10-N41;    Entzündliche Krankheiten der Prostata;6698;6583;7112;7138;7790;7873;7976;8508;7506;7522
ICD10-N42;    Sonstige Krankheiten der Prostata;2278;2335;2376;2511;2427;2439;2321;2225;2082;2055
ICD10-N43;    Hydrozele und Spermatozele;12767;12037;12157;11958;11470;11696;11342;11442;9359;8920
ICD10-N44;    Hodentorsion und Hydatidentorsion;7098;7174;7225;6815;6859;6859;6703;6850;6403;6526
ICD10-N45;    Orchitis und Epididymitis;14450;14475;14966;15015;15247;15174;15184;16699;14011;13319
ICD10-N46;    Sterilität beim Mann;241;208;235;205;200;284;194;217;169;169
ICD10-N47;    Vorhauthypertrophie, Phimose und Paraphimose;6918;6836;6865;6426;6415;6276;6397;6515;5035;4582
ICD10-N48;    Sonstige Krankheiten des Penis;5968;6438;6535;6334;6743;6605;6811;6556;5350;5117
ICD10-N49;    Entzündl. Kh. d. männl. Genitalorgane, ao.n.klass.;4850;5193;5294;5512;5657;5724;5749;5775;5164;5144
ICD10-N50;    Sonstige Krankheiten der männlichen Genitalorgane;2451;2597;2740;2754;2958;3188;3231;3346;2833;2719
ICD10-N51;    Kh. d. männl. Genitalorgane bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N60-N64;  Krankheiten der Mamma (Brustdrüse);23617;24028;23954;22659;22728;22523;22015;21590;18309;18558
ICD10-N60;    Gutartige Mammadysplasie (Brustdrüsendysplasie);5675;5506;5126;4515;4261;4010;3597;3529;2821;2855
ICD10-N61;    Entzündliche Krankheiten der Mamma (Brustdrüse);7151;7232;7278;7117;7330;7412;7245;7033;6143;5834
ICD10-N62;    Hypertrophie der Mamma (Brustdrüse);7540;7928;8080;7725;7734;7583;7653;7449;6072;6645
ICD10-N63;    Nicht näher bez. Knoten in der Mamma (Brustdrüse);208;214;193;124;65;55;48;35;44;70
ICD10-N64;    Sonstige Krankheiten der Mamma (Brustdrüse);3043;3148;3277;3178;3338;3463;3472;3544;3229;3154
ICD10-N70-N77;  Entzündliche Krankh. der weiblichen Beckenorgane;32753;32542;32592;30953;29754;27866;26788;25703;21363;20108
ICD10-N70;    Salpingitis und Oophoritis;14326;14059;13982;13173;12504;11588;11028;10220;8407;7795
ICD10-N71;    Entzündliche Kh. des Uterus,ausgenommen der Zervix;2506;2514;2531;2426;2363;2189;2029;1966;1507;1426
ICD10-N72;    Entzündliche Krankheit der Cervix uteri;703;782;847;706;654;639;675;669;621;593
ICD10-N73;    Sonstige entzündliche Kh. im weiblichen Becken;5531;5464;5378;5112;4599;4109;4046;3850;3213;3098
ICD10-N74;    Entzündung im weiblichen Becken bei ao. klass. Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N75;    Krankheiten der Bartholin-Drüsen;3037;3012;2988;2778;2870;2786;2643;2618;2212;2165
ICD10-N76;    Sonst. entzündliche Krankheit der Vagina und Vulva;6650;6711;6866;6758;6764;6555;6367;6380;5403;5031
ICD10-N77;    Vulvovaginale Ulzeration u. Entzündung b.ao.kl.Kh.;-;-;-;-;-;-;-;-;-;-
ICD10-N80-N98;  Nichtentzündl. Kh. des weiblichen Genitaltraktes;201593;194477;195690;187519;187820;183535;182945;181082;152523;154329
ICD10-N80;    Endometriose;23748;23602;25143;25658;27113;28201;29619;31135;29398;32304
ICD10-N81;    Genitalprolaps bei der Frau;52005;48200;48325;46039;44909;44419;43526;42875;33565;32226
ICD10-N82;    Fisteln mit Beteiligung des weibl. Genitaltraktes;3016;2915;2890;3003;2896;2804;2810;2831;2480;2365
ICD10-N83;    Nichtentzündl. Kh. d. Ovars,Tuba,Lig. latum uteri;44525;43876;44154;42217;42461;40438;39607;39266;33571;33457
ICD10-N84;    Polyp des weiblichen Genitaltraktes;12367;11865;11523;10952;11195;10910;10927;10506;8659;8698
ICD10-N85;    Sonst.nichtentzündl. Kh.d.Uterus,ausgenom.d.Zervix;11307;10808;10563;9883;9994;9642;9206;8687;7267;7192
ICD10-N86;    Erosion und Ektropium der Cervix uteri;199;205;177;174;180;141;138;148;92;92
ICD10-N87;    Dysplasie der Cervix uteri;5588;5498;4878;3920;3533;3155;2953;2833;3221;3837
ICD10-N88;    Sonstige nichtentzündliche Kh. der Cervix uteri;791;818;784;748;791;755;826;827;710;767
ICD10-N89;    Sonstige nichtentzündliche Krankheiten der Vagina;1986;1936;2059;1929;1918;1895;1873;1926;1456;1502
ICD10-N90;    Sonst. nichtentzündliche Kh. d.Vulva u.d.Perineums;3751;3595;3279;3321;3080;3149;3211;2991;2414;2402
